EPS,forecasted_eps,noOfEsts,after_total_returns,before_total_returns
-0.12,-0.07,2,-0.006030151,0.038026721
-0.26,-0.11,1,0.283333333,-0.015384615
0.58,0.09,4,0.230769231,0.085714286
0,0.06,1,-0.032258065,0.085271318
-0.49,-0.52,3,-0.08629131,-0.043992121
-1.27,-1.1,2,0.079903148,-0.061643836
-0.14,-0.13,1,0.02173913,-0.078947368
-0.19,-0.17,2,-0.090163934,0.051282051
0.1,0.07,2,0.010866385,-0.046304576
-0.15,-0.15,3,-0.077205882,-0.136507937
-0.1,-0.04,1,-0.028985507,-0.04964539
-0.13,-0.1,2,-0.010238908,0.056390977
0,-0.39,1,-0.101265823,-0.050632911
-0.03,-0.04,1,-0.056653491,0.089385475
-0.03,-0.04,1,0.020513349,-0.127118644
0.21,0.14,1,-0.0390625,-0.024
-0.17,-0.15,1,-0.18,-0.634069401
-0.1,-0.01,2,-0.075590551,-0.003810976
-0.09,-0.54,1,-0.180916976,-0.401590457
-0.29,-0.29,1,-0.143091912,0
-0.01,0,1,-0.089500861,0.015075377
-1.12,-0.72,1,-0.163873371,0.024396264
-0.13,-0.13,2,-0.097560976,0.10619469
-0.26,-0.39,3,0.034693878,-0.043478261
0.14,0.05,1,0.302857327,0.10596034
-0.14,-0.11,1,0.015873016,-0.126760563
-0.01,-0.01,1,0.03,0.219214826
-0.26,-0.32,1,-0.077966102,-0.029344262
-0.73,-0.58,1,-0.067669173,-0.191919192
-0.01,-0.03,1,-0.126883538,0.029431173
-0.14,-0.15,2,-0.022813688,-0.039426523
0.72,0.34,7,-0.118377067,0.124441105
0.85,0.81,2,-0.074658139,-0.037020762
0.61,0.28,4,0.04929078,0.209575808
1.42,2.12,1,-0.072301967,0.004712042
0.19,0.14,1,-0.111214953,-0.04084014
-1.01,-0.8,1,-0.199468085,0.005537099
0.32,0.26,4,0.029278951,0.066227658
0.7,0.74,7,0.031109028,0.043351275
0.16,0.06,11,0.020193247,0.057332529
0.97,1.02,6,-0.038534339,-0.006769569
1.23,1.22,5,-0.058134295,0.045582048
0.77,0.57,5,-0.086051035,0.044631283
1.38,1.36,5,-0.001554728,-0.039474984
-0.55,-0.82,4,-0.186846039,0.098303101
0.51,0.24,12,0.037861915,0.054101222
0.76,0.69,4,-0.040479216,0.116286489
-0.26,-0.28,3,0.018406521,0.068138196
-0.92,-0.83,3,0.078453039,0.017346611
0.37,0.35,5,0.016833827,-0.031143047
0.8,0.84,4,-0.002115733,0.081520942
1.65,1.38,6,-0.024006451,0.130356461
3.22,2.77,4,-0.095202204,-0.019593173
0.21,0.16,10,-0.070754724,0.025120799
2.84,2.57,3,-0.054075865,0.088214539
0.74,0.59,4,-0.072698065,0.090703433
0.37,0.37,2,0.021103665,0.036033674
1.14,0.95,6,-0.095514441,0.072232837
0.36,0.34,3,-0.013716731,0.046105895
0.22,0.29,5,0.011419265,0.114463164
1.1,1.07,3,-0.005988024,0.04072502
1.39,1.37,4,0.021717133,0.006469882
0.35,0.19,5,0.138445188,0.058207225
-0.05,-0.04,3,-0.056899135,0.098497514
-0.08,-0.13,3,-0.057289241,0.082508251
0.06,0.04,8,0.003049362,0.021436848
0.33,0.32,3,-0.014984726,0.064606754
-0.32,-0.53,3,-0.034246575,-0.116480447
0.72,0.28,2,-0.024211719,0.076479886
0.18,0.14,2,0.031666667,0.001757469
0.97,0.96,2,0.015380466,0.074808182
0.26,0.25,5,0.003738332,0.058597549
0.12,0.15,9,-0.115853659,0.01784266
-1.7,-0.25,1,-0.027661224,0.032888004
-0.09,0.05,2,-0.056181771,0.100569317
0.1,0.05,6,-0.060483327,0.13618677
1.22,0.94,3,-0.065770744,0.075577439
-0.05,-0.05,5,-0.14801444,-0.086580087
0.43,0.44,4,0.013506787,0.009533322
-0.16,-0.15,6,-0.050429799,0.13298395
0.6,0.57,1,-0.007730662,0.082497226
0.58,0.41,3,-0.027372415,0.0367985
0.22,0.15,2,-0.013816942,0.03878787
0.38,0.37,3,0.04054052,-0.001249179
-0.02,-0.02,3,-0.011111111,0.101321586
0.39,0.36,3,-0.055359274,0.034183912
-0.28,-0.19,2,0.010869565,-0.016304348
0.62,0.49,1,-0.072596796,0.076228027
-0.28,-0.29,1,0.065155807,0.086238532
-0.52,-0.42,2,-0.040725657,-0.066257272
0.08,0.08,1,0.006472427,0.121182291
-0.92,-1.06,3,0.009971819,-0.006451613
0.3,0.24,3,-0.01171872,-0.031697394
0.61,0.49,9,-0.068450843,0.067693995
0.48,0.44,1,-0.018425405,0.074329492
0.08,0.07,2,-0.096456693,0.127526132
0.05,0.04,4,0.013114754,0.037760417
0.05,0.02,3,-0.023724792,0.020481928
-0.14,0.09,2,-0.070835639,0.064094955
0.01,0.01,1,-0.118384401,0.054607509
0.59,0.56,10,-0.040507121,0.090879037
1.19,1.38,15,-0.065115803,-0.043817204
0.74,0.7,7,-0.069442059,0.11332196
12.08,6.99,8,-0.012049438,0.111024985
1.69,1.57,7,-0.076200416,0.06191524
1.44,1.27,8,-0.062791628,0.097341926
0.18,0.15,10,-0.102589623,0.016168533
1.49,1.21,11,-0.048795938,0.122887334
0.94,0.81,3,0.004073009,0.034239598
1.66,1.01,12,-0.051759823,0.126805776
0.69,0.59,1,0.003672154,0.092780252
1.58,1.39,5,-0.029663363,0.100644761
0.28,0.25,6,-0.046641786,0.143899949
0.68,0.61,5,-0.031715836,0.110641322
0.46,0.38,3,-0.041019948,0.063690505
0.3,0.31,5,-0.052703617,0.139717407
0.22,0.22,5,-0.01296681,0.042424248
0.29,0.19,1,0.194581281,0.028947368
1.74,1.64,1,-0.034743202,0.065624539
0.93,0.55,3,-0.022940571,0.063053096
1.49,1.16,1,-0.009574934,0.042703538
0.87,0.89,1,0.057439661,0.036210794
0.6,0.43,4,0.024863227,0.08342482
0.39,0.25,2,-0.061371843,-0.037158058
1.22,0.97,1,0.000743587,-0.016039131
0.16,-0.16,2,-0.091541797,-0.064444425
0.1,0.23,1,-0.019333271,0.034359601
0.22,0.23,3,0.0408867,-0.065138721
0.65,0.64,10,0.035156248,-0.01874391
1.06,1.06,7,-0.021461601,-0.167927385
1.12,1.09,4,0.03740787,-0.036991198
0.66,0.66,19,-0.01340675,0.018468359
-0.15,-0.1,3,0.006817166,0.000834327
2.47,2.34,10,-0.023001415,0.007214556
2.24,2.19,10,0.013469781,0.051839617
1.15,1.11,6,-0.003976826,0.028873234
1.39,1.37,9,-0.008501674,0.031666126
1.42,1.38,12,0.01711269,0.054907285
0.62,0.51,9,-0.01021678,0.003838769
0.25,0.32,9,-0.019570664,0.072463741
0.13,-0.01,7,0.028008907,0.003783718
1.15,1,5,0.002007214,0.046117914
0.75,0.72,5,0.020708313,0.013860209
0.52,0.49,11,0.020742541,0.00709402
0.13,0.13,2,-0.034771512,-0.008121886
1.75,1.45,12,-0.028053882,0.002611893
0.44,0.47,6,0.047574034,-0.01381123
3.03,2.95,10,0.017250088,0.035684362
1.48,1.34,7,0.010054834,-0.028123127
0.62,0.65,7,-0.005151698,0.004848276
2.45,2.36,9,-0.007490055,0.055689764
0.32,0.21,7,0.046790001,0.011823039
1.27,1.27,5,0.009414229,0.042336236
2.67,2.3,10,-0.018967417,0.039813289
0.31,0.3,9,-0.003170836,-0.007918589
-1.01,-1.08,9,-0.082428342,-0.069857691
0.24,0.22,11,-0.043540397,-0.014136865
1.07,1.01,2,-0.009201676,-0.00867823
37.8,33.39,3,-0.006252235,0.005464998
1.98,1.65,3,-0.017713781,0.06382086
0.8,0.87,8,-0.010307159,-0.012004812
0.17,0.17,1,0.009718357,0.019867536
0.88,0.84,2,0.040944188,0.008726673
1.48,1.53,4,0.038588095,0.00083316
0.17,0.34,7,0.103663288,-0.007194176
0.76,0.71,8,-0.038705811,-0.022515527
1.43,1.26,9,0.735701508,0.030577702
0.29,0.31,11,-0.010622153,-0.008888861
0.51,0.37,6,-0.018339956,0.025124585
0.55,0.51,4,-0.021103877,-0.013273901
1.28,1.24,8,-0.056194119,0.028636356
0.76,0.93,7,-0.038502417,-0.001318461
0.52,0.71,7,-0.001539069,0.056929851
0.99,0.98,11,-0.068430059,0.010451042
0.23,0.25,8,-0.017387039,0.017013187
0.19,0.18,3,-0.029508137,-0.025597287
0.56,0.47,2,-0.044568245,-0.008478816
1.43,1.44,10,-0.014088342,0.041218471
0.27,0.3,4,-0.023130734,-0.041753613
-0.16,-0.19,7,-0.090996781,0.028976177
0.64,0.62,6,0.007451585,0.006315379
0.59,0.55,6,-0.002086616,-0.022168179
0.17,0.11,1,0.153266384,-0.002564083
0.6,0.61,2,-0.018278144,-0.035723661
0.83,0.8,3,-0.012419275,-0.014218001
0.28,0.15,3,-0.057225993,-0.025236575
0.4,0.39,3,-0.030031031,-0.027995907
0.96,0.91,9,-0.014201183,-0.04531537
0.01,0.02,8,0.013026052,0.03649635
1.75,1.86,2,-0.023456311,0.001201442
0.71,0.74,5,-0.032425869,-0.002085135
-0.01,-0.01,8,-0.055555556,0.10367893
0.53,0.52,3,-0.073033709,-0.016946951
1.07,1.13,4,-0.030149012,0.023221757
0.71,0.75,8,0.01186673,-0.011320766
0.22,0.17,3,-0.059947585,-0.017717901
0.19,0.19,1,-0.073333336,-0.033333347
0.41,0.41,6,-0.027728763,0.006812379
0.27,0.23,2,-0.006564551,-0.009029345
-0.1,-0.13,10,-0.021579431,0.034878146
0.38,0.41,2,-0.049508736,-0.020317647
0.36,0.38,1,-0.069846666,-0.028333344
0.3,0.3,1,0.001358675,0.002764996
0.18,0.14,1,-0.028601263,-0.06639423
0.15,0.19,4,-0.001877031,-0.046376852
0.03,-0.06,5,0.06433454,0.061030928
0.39,0.37,2,-0.061683356,-0.022179353
0.2,0.2,1,-0.010989085,-0.069204176
0.34,0.34,1,-0.076071923,-0.002546149
0.1,0.16,1,-0.037466535,-0.069492727
0.21,0.18,2,0.019550345,-0.003001485
-0.01,0.02,5,-0.010989011,-0.013363029
0,-0.03,3,-0.008,0.026655006
-0.22,-0.1,1,-0.094011976,0.070224719
0.06,-0.07,2,0.124542125,0.172268908
1.19,0.97,8,-0.107083699,-0.036716127
7.01,6.77,9,0.021134119,0.076785159
2.97,2.59,11,-0.018360116,-0.029333675
1.62,1.39,11,-0.095243908,-0.066976214
0.51,0.5,5,0.053695652,-0.000467181
-0.08,-0.1,6,0.091962906,-0.133880963
-3.44,-3.65,7,-0.073160658,0.025513694
0.75,0.76,6,0.01540559,0.024036878
0.42,0.5,1,-0.028387899,-0.062622646
0.24,0.24,1,0.064836725,0.056195965
-0.11,-0.14,2,-0.057884232,-0.070487484
-0.13,-0.23,4,-0.076181592,-0.080011638
0.13,0.13,5,-0.090143218,-0.106090373
-0.63,-0.21,2,-0.207368421,-0.375
-0.15,-0.09,3,-0.042787286,-0.026964561
-0.8,-0.78,5,-0.010362694,-0.100795756
0.54,0.73,3,0.029654036,-0.07721843
-0.06,0.12,3,-0.066433566,0.006944444
0.35,0.34,1,0.044966786,-0.082660333
0.18,0.6,1,-0.115347019,0.102574359
-0.49,-0.32,2,0.020408163,0
-2.19,-1.98,1,-0.128851541,-0.024213075
2.51,2.33,12,0.001425559,0.007398453
1.55,1.59,18,-0.000179408,0.070824117
0.46,0.52,1,-0.01782989,-0.005111498
0,0.01,4,0.061728468,0.311926355
-0.31,-0.24,1,0.059405941,-0.065375303
0.1,0.11,6,-0.029154566,0.076086952
-0.11,-0.16,3,0.029661017,0.295454545
-0.23,-0.12,1,-0.241935484,0.103773585
0.95,0.85,14,0.021811732,-0.013571278
3.27,1.22,14,0.02318424,0.00805661
0.96,0.92,9,-0.043653523,-0.066106547
1.87,1.8,9,0.041729972,-0.002713853
0.87,0.71,14,0.04859672,-0.025417289
1.55,1.54,11,0,0.015608932
1.28,1.24,3,0.02965883,0.042662353
1.68,1.65,9,0.044822484,0.012200564
0.94,0.85,7,-0.0214272,-0.120326306
0.53,0.53,13,-0.006970375,-0.028941598
2,1.98,6,0.072486232,-0.013477652
1.68,1.6,16,-0.009960743,0.043012109
0.96,0.74,8,0.06759045,0.028779261
0.95,0.93,7,-0.001603412,-0.119242907
1.38,1.3,9,-0.008006793,0.007561896
1.43,1.22,5,-0.013014635,-0.018542381
1.86,1.85,3,0.016776814,-0.019060958
1.9,1.85,8,0.022795819,-0.026582768
1.71,1.68,7,0.003454122,0.015517662
2.02,1.98,6,0.086905462,-0.095949416
0.54,0.28,7,-0.032297341,-0.042165699
1.61,1.58,11,0.005102042,0.004752943
2.25,1.31,3,0.066486723,0.000302585
0.35,0.33,6,-0.005902607,0.002970283
0.96,0.99,7,-0.041147891,0.0367647
0.7,0.62,10,0.005554754,0.011403381
0.39,0.33,1,0.005128237,-0.03614451
1.33,1.3,8,0.082692743,-0.024623434
2.8,2.62,9,0.064659558,-0.024860923
3.63,3.13,11,0.048002356,0.028017241
1.41,1.41,6,-0.005247372,-0.021240972
0.55,0.51,9,0.034177371,0.023514698
0.91,0.86,19,-0.025149569,0.01605608
0.57,0.51,7,-0.03927814,0.039754666
0.92,0.83,3,0.074588154,-0.020812187
0.99,1,11,0.078228344,-0.038446897
0.23,0.2,3,-0.066045365,-0.027504938
0.02,0.03,3,0.065436318,0.064748189
1.82,1.77,10,0.051390063,0.003491126
0.62,0.64,3,0.002586017,0.000172207
1,0.93,10,0.042903985,0.081070334
-0.61,-0.4,7,0.077937185,-0.067790045
0.78,0.74,9,0.05931847,-0.034113713
0.97,0.95,1,0.053169907,-0.02547038
0.57,0.58,11,-0.009206484,0.033056471
0,0.55,2,-0.092128258,-0.053121117
1.91,1.87,15,0.003250085,0.039184366
0.37,0.15,2,0.030426198,0.010201663
1.27,1.08,6,-0.032429452,-0.003652433
-0.69,-0.97,7,-0.009907021,0.011567163
0.75,0.75,9,-0.02970298,-0.020203861
1.4,1.35,4,-0.028283163,0.000491397
2,1.77,9,0.005233072,0.008856059
0.34,0.31,5,0.066815865,0.011451475
0.86,0.82,6,-0.034383073,0.043221108
0.94,0.89,6,0.004944845,0.016923353
0.47,0.42,5,0.108188211,-0.09510871
3.36,2.97,5,-0.022749756,-0.050607742
1.09,0.96,7,-0.040690397,0.032772591
0.78,0.75,5,-0.031505272,0.00719855
0.55,0.59,9,-0.043285915,-0.018281528
0.68,0.66,8,0.029841714,0.011594183
2.23,2.11,6,0.029636712,-0.009980227
0.49,0.5,5,-0.022608672,0.018697244
0.56,0.59,7,-0.018811527,-0.047918439
0.37,0.36,11,-0.008849516,-0.054960724
-0.33,-0.39,3,-0.006343714,-0.008106924
0.15,0.17,6,0.015923585,-0.005056299
0.4,0.28,3,0.040064534,-0.000805793
0.39,0.39,7,0.059429751,-0.005026942
0.8,0.84,4,-0.006681223,-0.026726058
3.01,3.01,8,-0.026821862,-0.05196811
1.08,0.97,2,0.014614252,-0.024498626
0.61,0.79,1,-0.056793909,-0.055449328
0.75,0.74,9,-0.029053993,-0.02834444
1.1,1.03,8,0.017331708,-0.012320335
5.1,4.91,6,0.03262313,-0.03762892
0.67,0.67,7,-0.038864474,-0.002595701
1.26,1.14,1,-0.027006235,0.022025296
2.3,2.01,6,0.033677598,0.022217102
0.78,-0.05,8,-0.063373958,0.032991717
0.01,0.03,2,-0.016071429,-0.061041293
-1.03,-0.59,6,0.141025641,0.046309696
1.42,1.47,3,-0.027431445,-0.001581037
-0.23,-0.13,4,0.100558659,0.102739726
0.71,0.65,2,0.040962918,-0.015143327
1.61,1.49,9,0.024194943,0.024112148
1.01,1.01,9,0.034427541,-0.028553693
-0.04,0.24,2,0.116653876,-0.008960573
0.99,0.93,6,0.007030596,0.004854374
0.07,-0.04,1,0.075706215,-0.036504425
0.4,0.4,1,0.011684522,-0.012558135
0.48,0.39,4,0.068758344,-0.028127313
1.01,0.95,11,0.018328561,-0.02399732
1.27,1.23,10,0.00830188,0.051684499
1.54,1.08,8,0.026541338,-0.043941929
0.25,0.44,2,-0.05460221,0.057248403
-0.6,-0.39,7,0.023994354,-0.081743869
1.61,2.45,3,-0.031725783,0.031788866
0.39,0.34,6,0.065237086,0.017179016
0.94,0.85,3,0.028150127,0.020321592
0.34,0.25,4,0.010137102,-0.061068706
0.32,0.29,7,0.110637743,0.032608695
0.93,0.81,6,0.034774141,0.002620543
0.15,0.44,2,0.027547557,0.01590488
0.77,0.59,9,-0.025204121,-0.000742944
0.93,0.88,8,0.02284264,-0.016693164
1.54,1.32,1,0.016731735,-0.01849711
0.53,0.53,2,0.021139374,0.019456675
0.21,0.21,2,0.072243338,-0.031995229
0.18,0.2,4,0.008620655,0.008979555
0.57,0.61,4,0.019488417,-0.05809501
0.04,0.05,1,0.027218898,-0.136141069
1.19,1.05,1,0.116559561,-0.120136274
0.51,0.41,2,0.058823513,-0.031907174
-0.18,-0.04,12,0.04503345,-0.05807086
0.07,0.04,4,-0.020576132,0.024691358
0.06,0.06,1,0.036789305,-0.010807733
1.48,1.4,1,0.028096837,-0.014754237
1.04,0.65,3,0.083303347,0.016106582
0.65,0.51,10,0.011142061,-0.040229883
0.59,0.59,3,0.014492762,-0.0042796
0.24,0.2,5,0.037969159,0.005889647
0.73,0.67,2,0.019753555,-0.026119388
0.85,0.84,5,-0.01157301,-0.00589604
0.28,0.26,12,0.033412888,-0.015452539
0.27,0.23,7,0.073189255,0.033411027
1.26,1.06,2,0.046395168,-0.024802697
1.09,0.97,5,0.011318564,-0.030585844
0.57,0.46,2,0.003674969,0.024219943
0.2,0.28,3,-0.01044531,0.024103423
0.56,1.05,5,0.038012112,-0.038469393
0.01,0.01,5,0.12079646,0.02174919
0.18,0.21,4,0.114548874,-0.02043596
1.05,0.85,2,0.05486862,-0.009742521
1.02,0.96,5,0.036414546,-0.037911315
-0.05,0.04,3,0.034613877,0.057951504
0.59,0.58,4,0.065056983,-0.076923057
0.2,0.19,4,-0.005166098,-0.007293927
1.7,1.56,4,0.034027037,0.073870978
0.44,0.31,2,0.039999998,0.014616304
0.49,0.48,4,0.007478627,0.006761562
0.49,0.49,10,0.018129065,0.013544023
-0.56,-0.53,2,0.005780347,-0.046052632
-0.31,-0.26,4,0.05227882,-0.020603737
0.64,0.59,1,0.044434404,-0.048968027
2.08,1.77,6,0.052190197,0.013876843
0.48,0.39,9,0.09132948,0.024793388
0.25,0.32,3,-0.018103457,0.036256346
0.12,0.06,2,0.169916435,-0.06467793
0.67,0.64,4,0.081929751,-0.003128564
0.59,0.69,3,0.012820349,0.022374416
-0.05,-0.05,10,-0.019184297,-0.005240648
0.5,0.6,5,0.031781227,-0.008522727
0.9,0.75,3,0.055062166,-0.044943818
0.8,0.93,2,0.06019656,-0.146801657
0.17,0.17,3,-0.021459227,-0.055319149
0.64,0.68,2,0.086686425,-0.047213737
0.44,0.43,9,0.023668639,0.036924773
1.29,0.28,1,0.064709809,-0.003226523
-0.12,-0.2,6,0.023440604,0.014216084
0.06,0.09,4,0.11902834,-0.09936407
0.64,0.57,1,0.045576408,-0.029177719
0.4,0.39,4,0.0391523,0.026538874
0.26,0.25,4,0.012562832,0.067183436
1.03,0.84,4,-0.0250865,0.020427106
0.11,0.18,2,-0.019374993,-0.01946953
1.2,0.94,4,0.013710369,-0.069384219
0.69,0.7,6,0.046669917,0.014045636
0.51,0.44,3,0.077223856,-0.00951474
-0.16,-0.09,11,0.070515851,0.021079685
0.16,0.22,2,0.039606912,0.019545878
0.71,0.58,8,-0.007970737,0.009024515
0.86,0.83,3,0.086949686,0.020198975
0.02,0.01,4,0.004502618,-0.02948353
0.52,0.52,3,0.038233975,0.061964163
1.15,1.19,2,0.031831304,0.000957876
0.26,0.21,2,0.119906897,-0.036233731
0.51,0.75,3,0.17368206,-0.034591195
1.65,1.56,8,0.024929847,0.019262181
-0.37,-0.34,3,0.167680865,-0.029778183
0.96,0.64,2,0.132173913,-0.035087719
0.41,0.38,6,0.043956054,0.001828143
0.25,0.21,2,0.020164986,0.014005602
0.6,0.58,4,0.039201582,0.021382604
0.66,0.62,1,0.030315615,0.005480607
0.36,0.35,1,-0.015315858,0.007957577
1.39,1.3,1,0.000709511,0.011249662
2.95,4,3,-0.035543237,-0.011630298
0.47,0.36,2,0.067454623,0.028605463
0.53,0.53,2,-0.034862388,0.009576949
0.62,0.64,3,-0.021499724,0.004232794
0.45,0.38,3,0.001516991,0.02010621
0.25,0.14,6,0.010845987,-0.066489362
0.36,0.38,2,0.029990628,0.047955209
0.33,0.54,3,0.028812368,-0.167140421
0.34,0.3,1,0.070707079,-0.013651888
-0.1,-0.03,1,0.03418803,0.052023138
0.93,0.89,1,0.077720193,0.000985222
0.16,0.13,1,-0.006769328,0.04632822
0.21,0.26,3,-0.01114206,-0.003916471
0.06,0.03,1,-0.07421875,-0.011152416
0.57,0.43,3,0.054848604,0.023800966
-0.07,-0.3,1,0.003478261,0.024528302
0.41,0.44,4,0.046418705,0.027463649
-0.01,-0.01,2,0.092920354,0.075117371
-0.17,-0.13,1,0.041379306,0.023333317
-0.49,-0.53,2,-0.019436347,0.010318967
0.57,0.61,1,0.034313724,0.018382363
0.21,0.2,3,-0.035836145,-0.003472243
0.67,0.54,9,-0.011565825,0.0610687
0.2,0.18,2,0.087420461,-0.016197831
1.06,0.93,2,-0.018378598,-0.006872849
0.23,0.25,2,0.0076236,0.017618501
0.49,0.22,1,0.035578146,0.104240282
-0.24,0.01,4,0.089805825,-0.078534031
0.61,0.5,1,-0.018070182,0.019171644
-0.04,0.07,4,0.051570836,0.063411541
0.72,0.65,2,0.152245828,0.070043089
-0.17,-0.6,3,0.029572837,0.013671875
0.19,0.17,3,0,0.010526316
0.42,0.42,8,0.074519386,-0.101616738
0.52,0.45,1,0.007257827,0.001872672
0.13,0.03,2,0.072916609,0.001869165
0.35,0.36,2,0.07692308,-0.004870123
0.64,0.65,3,0.010375349,0.014871011
0.56,0.55,1,0.014285704,0.012903251
0.34,0.33,1,0.028790775,0.005639103
0.23,0.19,1,0.014637904,-0.033507074
0.25,0.24,1,0.058033311,0.089721781
-0.05,-0.05,8,0.063583815,0.038585209
-0.04,-0.11,4,0.110810811,0.093425606
0.6,0.51,1,0.014925365,0.039588271
0.99,0.45,17,0.179599843,-0.013228979
0.23,0.23,2,0.069838057,-0.007860262
0.08,0.07,4,0.029268293,0.037634409
1.15,1.03,3,0.013606651,-0.001945196
0.42,0.39,3,0.011619236,-0.003544697
0.51,0.53,1,-0.003647573,0.005042036
0.52,0.51,2,0.008682619,-0.010324481
0.22,0.24,1,-0.030976945,0.003192316
0.01,-0.01,1,-0.060867,-0.265279583
0.48,0.44,2,0.070779712,-0.032320123
0.13,0.16,1,-0.070967652,-0.005324771
0.14,0.11,2,0.028011204,-0.041651032
0.66,0.26,2,0.015375527,0.00180397
0.23,0.2,1,0.008762316,0.004983393
-0.1,0.01,1,0.046511628,-0.012987013
-0.3,-0.57,1,0.047058802,-0.004098367
-0.88,-0.6,3,0.0625,-0.045454545
-0.11,-0.12,4,0.078828829,0.021327014
0.8,0.78,9,-0.017244533,0.003028148
1.91,1.86,8,0.041705982,-0.01870578
4.43,4.33,5,0.018386941,0.011100218
1.73,1.7,11,0.013225067,-0.015042861
0.51,0.56,7,0.032382794,-0.067175975
-0.46,-0.41,3,0.339851024,-0.049803408
-0.05,-0.06,1,0.265560166,0.155660377
0.17,-0.02,1,-0.08251633,0.028764882
0.9,0.82,8,-0.009069085,0.009657765
2.51,3.17,10,0.011337868,0.010929979
15.18,15.11,11,0.102965525,0.043333333
0.35,0.31,6,0.023331364,0.011388119
0.31,0.3,4,0.117422637,0.063765618
0.75,0.95,12,0.023306965,-0.020282323
-0.56,-0.67,1,0.220484061,0.070291777
0.31,0.31,3,0.006430052,0.019241493
0.75,0.92,1,0.099236642,0.037600928
1.42,1.39,14,0.062611268,-0.000821191
0.86,0.85,9,-0.022781778,0.028994614
0.94,0.93,13,-0.030007238,0.007211092
1.45,1.38,14,-0.009792432,0.042126796
1.09,0.96,7,-0.015101071,-0.004397252
2.08,2.08,7,0.000673135,0.002623351
0.23,0.26,4,-0.034422912,-0.054456811
2.25,2.26,7,-0.002830639,-0.013113237
0.76,0.7,13,-0.009175114,0.002352517
0.91,0.86,11,-0.013120435,0.012345686
0.86,0.73,11,0.020585516,0.011074569
-0.02,-0.01,11,-0.074272596,-0.04031003
1.29,1.08,12,0.044503783,0.039072208
1.15,1.13,4,-0.026740252,-0.010474017
0.46,0.39,8,-0.003518209,-0.016008552
0.23,0.1,4,0.021524761,0.115384591
1.24,1.1,8,-0.004629638,0.04458599
0.14,0.13,5,0.052295918,0.02166981
-0.11,-0.15,9,0.184527584,0.03038674
2.23,2.27,4,0.015261295,0.017755225
0.76,0.77,11,0.040630694,-0.012109264
1.06,1.03,11,-0.019295867,0.032693018
1.07,1.01,8,0.016855016,0.021116755
-0.23,-0.33,8,-0.032305127,0.04583921
0.03,0.04,10,-0.047727345,0.012195312
0.16,0.11,4,0.027932923,-0.038348034
0.98,0.9,5,-0.019849839,0.011670765
1.14,1.13,10,-0.021954038,-0.025054765
0.27,0.28,12,0.057908342,0.018308603
0.33,0.32,3,-0.016676615,0.005411565
1.58,1.45,11,0.005527319,0.005622925
0.47,0.5,7,-0.005741437,0.030982906
0.57,0.52,1,0.014967253,-0.015113674
0.44,0.44,8,0.041886256,-0.008553859
1.43,1.4,12,0.034258932,0.022799153
1.09,1.01,5,0.002291524,-0.009594296
0.46,0.42,8,-0.005762894,0.024850282
0.54,0.52,5,0.061352797,0.026790935
0.97,0.97,4,-0.04084507,0.026887661
1,1,15,0.008339428,-0.013112499
0.98,0.91,10,0.007044525,-0.024186459
-0.46,-0.55,6,0.14803805,-0.073605948
1.75,1.63,6,0.033669709,-0.021111119
0.71,0.73,7,0.015192635,0.025287936
1.53,1.43,6,-0.004624381,-0.016795624
0.39,0.37,4,0.02259639,0.041558479
0.99,0.92,7,-0.032393721,0.051327865
1.94,1.94,9,-0.033996935,0.000659096
0.44,0.42,13,0.029306619,0.026942568
0.85,0.81,5,-0.001036812,0.003096505
0.73,0.72,17,-0.038169869,0.043573582
1.42,1.41,4,0.012298503,0.000799723
0.55,0.51,7,-0.02869934,-0.021842743
1.55,2.01,6,0.008032129,0.005188071
0.34,0.34,7,-0.026924405,0.039287013
0.67,0.69,2,-0.02534689,0.024109795
0.29,0.29,8,0.046699596,0.040416166
0.62,0.57,2,0.089503882,0.014176666
0.85,0.82,3,0.109946076,0.025387393
-0.31,-0.55,10,-0.046018811,0.009474204
0.19,0.19,4,-0.005072412,0
1.95,2.07,5,0.004579077,0.007889059
0.22,0.22,5,-0.001912046,0.00464684
0.72,0.65,4,0.035279426,0.030313015
0.62,0.62,1,0.012780688,0.038433634
0.8,0.73,4,0.016934045,-0.003236253
0.41,0.39,4,0.018963338,0.0700948
1.36,1.32,2,-0.003255269,0.011307682
0.67,0.58,3,-0.00447228,0.034683863
-0.21,-0.29,3,-0.040513854,-0.083351961
0.51,0.35,5,0.019102542,0.000185976
0.53,0.49,7,-0.084051724,-0.040533037
0.51,0.49,3,-0.047780245,0.013926815
0.5,0.49,5,-0.067991164,0.031353134
0.13,0.07,3,0.013506211,-0.002428491
0.02,0.02,4,-0.105378705,0.009825328
1.65,1.64,8,-0.084415584,0.074439936
-0.04,-0.04,5,-0.073529412,0.316546763
0.75,0.72,6,0.01541207,-0.01135768
0.02,0.02,6,-0.003816794,-0.027168234
-0.19,-0.05,4,-0.021617448,0.103937008
0.28,0.26,3,0.017559253,-0.023316053
0.35,0.34,3,-0.134396335,0.015478119
0.25,0.24,2,0.006741573,-0.016110472
-0.21,-0.17,9,-0.021175225,0.011189635
0.61,0.57,11,0.017283951,-0.002462448
0.16,0.29,1,0,0
0.1,0.1,2,-0.025806274,0.068807223
0.4,0.36,11,0.03561418,0.016885246
0.66,0.59,3,0.054372608,0.046021828
0.25,0.22,8,-0.067769275,-0.032971794
